Time;cDAQ9189-1D36166Mod2/ai0;cDAQ9189-1D36166Mod3/ai1
20-12-2021 16:13:11.751;-1.52642154678;-2.13836210662
20-12-2021 16:13:11.752;-2.74466531492;-2.44468302355
20-12-2021 16:13:11.753;-2.17640911592;-0.66315446885
20-12-2021 16:13:11.754;-2.1892745863;-0.25288917908
20-12-2021 16:13:11.755;-0.2221329126;-0.43377938636
20-12-2021 16:13:11.756;-0.43428189356;-1.21617453041
20-12-2021 16:13:11.757;1.57224387314;2.05717326277
20-12-2021 16:13:11.758;0.43018019346;3.42659912717
20-12-2021 16:13:11.759;1.64906160882;5.13560660789
20-12-2021 16:13:11.760;2.65054283082;1.20941915701
20-12-2021 16:13:11.761;1.4278730408;2.31482181464
20-12-2021 16:13:11.762;2.15505343222;2.31759666442
20-12-2021 16:13:11.763;0.91959318914;-0.59625809037
20-12-2021 16:13:11.764;1.52697092052;0.13641474546
20-12-2021 16:13:11.765;0.9224438473;0.35225306078
20-12-2021 16:13:11.766;-0.4051751734;-0.7364630002
20-12-2021 16:13:11.767;-1.0146908984;-0.36864541247
20-12-2021 16:13:11.768;-1.6761561175;-1.45871140037
20-12-2021 16:13:11.769;-1.24281856852;-1.12197962977
20-12-2021 16:13:11.770;-2.07633601104;-1.63637678223
20-12-2021 16:13:11.771;-1.96583549868;-2.10971365754
20-12-2021 16:13:11.772;-2.83438602964;-2.31973978751
20-12-2021 16:13:11.773;-2.37115407864;-1.02489738544
20-12-2021 16:13:11.774;-2.83502367686;-0.4556032049
20-12-2021 16:13:11.775;0.11349457708;-0.89631684631
20-12-2021 16:13:11.776;-0.7615074434;-1.1211921724
20-12-2021 16:13:11.777;1.14498272708;2.28141112337
20-12-2021 16:13:11.778;0.73538815988;4.49499128841
20-12-2021 16:13:11.779;0.94149824658;4.10636232733
20-12-2021 16:13:11.780;3.17135057492;1.28209022287
20-12-2021 16:13:11.781;1.74268322418;1.84294736016
20-12-2021 16:13:11.782;0.47714103578;2.69793857413
20-12-2021 16:13:11.783;1.046034882;-0.70102741855
20-12-2021 16:13:11.784;1.66909123326;0.3873511607
20-12-2021 16:13:11.785;0.72057223918;0.11354098376
20-12-2021 16:13:11.786;-0.2770830995;-0.58493370343
20-12-2021 16:13:11.787;-1.22571461956;-0.52744931542
20-12-2021 16:13:11.788;-1.59896329522;-1.35772936716
20-12-2021 16:13:11.789;-1.38460130332;-1.13941618582
20-12-2021 16:13:11.790;-2.1091935972;-1.61612787843
20-12-2021 16:13:11.791;-1.92438842938;-2.0886397984
20-12-2021 16:13:11.792;-2.1151949828;-1.59385408425
20-12-2021 16:13:11.793;-2.16474392266;-0.60503261535
20-12-2021 16:13:11.794;-3.00430025944;-0.5628473991
20-12-2021 16:13:11.795;0.06053234916;-0.5189747742
20-12-2021 16:13:11.796;-0.73247574056;-1.06172039198
20-12-2021 16:13:11.797;0.73129971594;2.50891130736
20-12-2021 16:13:11.798;0.58314050894;5.32313395586
20-12-2021 16:13:11.799;0.2502886601;3.50433241898
20-12-2021 16:13:11.800;3.45457846658;1.65242017459
20-12-2021 16:13:11.801;1.79557043478;1.79701234691
20-12-2021 16:13:11.802;0.67364890552;2.88587839977
20-12-2021 16:13:11.803;1.50555347566;0.91397265138
20-12-2021 16:13:11.804;1.63184513388;0.53565563205
20-12-2021 16:13:11.805;0.63178924096;-0.10330977675
20-12-2021 16:13:11.806;-0.25712849238;-0.5463482923
20-12-2021 16:13:11.807;-1.31791090584;-0.44049152299
20-12-2021 16:13:11.808;-1.613329112;-1.23012377525
20-12-2021 16:13:11.809;-1.37387382656;-1.14462840365
20-12-2021 16:13:11.810;-2.12978585154;-1.78850604652
20-12-2021 16:13:11.811;-1.5806965778;-1.87700125572
20-12-2021 16:13:11.812;-2.14358903842;-1.53989450542
20-12-2021 16:13:11.813;-1.34641748744;-1.5771674876
20-12-2021 16:13:11.814;-1.95098206932;-0.38236966949
20-12-2021 16:13:11.815;0.88403497946;-1.2156870568
20-12-2021 16:13:11.816;-0.19433899554;-1.39893963619
20-12-2021 16:13:11.817;1.55060137632;1.9866395812
20-12-2021 16:13:11.818;0.77379702772;4.82182359493
20-12-2021 16:13:11.819;0.42372870394;4.33221260064
20-12-2021 16:13:11.820;2.9887959267;1.88367015558
20-12-2021 16:13:11.821;1.31249640264;1.7286535476
20-12-2021 16:13:11.822;0.53974298932;2.7290993872
20-12-2021 16:13:11.823;1.5737817282;0.76176839115
20-12-2021 16:13:11.824;1.49092509826;0.40692510104
20-12-2021 16:13:11.825;0.60538314432;-0.0138771183
20-12-2021 16:13:11.826;-0.3044644213;-0.61950683177
20-12-2021 16:13:11.827;-1.24341870708;-0.38915680206
20-12-2021 16:13:11.828;-1.57311982848;-1.37044117899
20-12-2021 16:13:11.829;-1.2376798821;-1.14717826561
20-12-2021 16:13:11.830;-2.10690556894;-1.72974672753
20-12-2021 16:13:11.831;-1.51648175188;-1.9326482432
20-12-2021 16:13:11.832;-1.99951827536;-1.35690441182
20-12-2021 16:13:11.833;-1.93695383048;-1.82345415456
20-12-2021 16:13:11.834;-1.43988906816;-1.39518983919
20-12-2021 16:13:11.835;0.35951387802;-0.41765525926
20-12-2021 16:13:11.836;-0.06744719876;-1.202937747
20-12-2021 16:13:11.837;1.4404384419;1.5974106526
20-12-2021 16:13:11.838;0.69952988092;6.34431617287
20-12-2021 16:13:11.839;-0.42047870668;3.29408130119
20-12-2021 16:13:11.840;2.78261082268;2.27286158621
20-12-2021 16:13:11.841;1.87175052324;1.7159042378
20-12-2021 16:13:11.842;0.9880840023;2.65654081525
20-12-2021 16:13:11.843;1.37599856402;0.58564042606
20-12-2021 16:13:11.844;1.35071772718;0.30913039528
20-12-2021 16:13:11.845;0.31450348602;-0.10360976051
20-12-2021 16:13:11.846;-0.34351093636;-0.60728249355
20-12-2021 16:13:11.847;-1.32923852116;-0.26353860256
20-12-2021 16:13:11.848;-1.68200746846;-1.16633972828
20-12-2021 16:13:11.849;-1.3991546634;-1.15175301795
20-12-2021 16:13:11.850;-2.13004841216;-1.75498286134
20-12-2021 16:13:11.851;-1.53819926602;-1.97663336201
20-12-2021 16:13:11.852;-2.13792523076;-1.55534366906
20-12-2021 16:13:11.853;-1.06030142896;-1.28374587235
20-12-2021 16:13:11.854;-0.42576742774;-2.19543401696
20-12-2021 16:13:11.855;1.05740000598;-0.76064919085
