Time;cDAQ9189-1D36166Mod2/ai0;cDAQ9189-1D36166Mod3/ai1
20-12-2021 16:16:44.924;1.58743488044;-2.04431719786
20-12-2021 16:16:44.925;1.7292551239;-1.98162059202
20-12-2021 16:16:44.926;1.77287769548;-1.92646107815
20-12-2021 16:16:44.927;1.77722870004;-1.83260365924
20-12-2021 16:16:44.928;1.79598303004;-1.62775224913
20-12-2021 16:16:44.929;1.74695921142;-1.48327257072
20-12-2021 16:16:44.930;1.61987987134;-1.22997378337
20-12-2021 16:16:44.931;1.52655832526;-1.01297303098
20-12-2021 16:16:44.932;1.38815136986;-0.71013942526
20-12-2021 16:16:44.933;1.14895864504;-0.46261532529
20-12-2021 16:16:44.934;1.0282182685;-0.11808397693
20-12-2021 16:16:44.935;1.62734409468;-2.04311726282
20-12-2021 16:16:44.936;1.74080779118;-1.94093529457
20-12-2021 16:16:44.937;1.7532606663;-1.86586435863
20-12-2021 16:16:44.938;1.78000434088;-1.67968693758
20-12-2021 16:16:44.939;1.73859478024;-1.54394428618
20-12-2021 16:16:44.940;1.67385483308;-1.33935536186
20-12-2021 16:16:44.941;1.59118574644;-1.07465719163
20-12-2021 16:16:44.942;1.45660467436;-0.86890583024
20-12-2021 16:16:44.943;1.27622552842;-0.51368756043
20-12-2021 16:16:44.944;1.07307862586;-0.26863832648
20-12-2021 16:16:44.945;1.63259530708;-2.00284444304
20-12-2021 16:16:44.946;1.7091879908;-1.99958211965
20-12-2021 16:16:44.947;1.7678890437;-1.92004892528
20-12-2021 16:16:44.948;1.79887119686;-1.77958152966
20-12-2021 16:16:44.949;1.79579548674;-1.64410136405
20-12-2021 16:16:44.950;1.69527227794;-1.42181339789
20-12-2021 16:16:44.951;1.63713385494;-1.19986291346
20-12-2021 16:16:44.952;1.46703208184;-0.93670216
20-12-2021 16:16:44.953;1.33308865698;-0.67916610204
20-12-2021 16:16:44.954;1.18204128316;-0.39294409703
20-12-2021 16:16:44.955;0.92720744712;-0.07166149007
20-12-2021 16:16:44.956;1.66065178476;-1.96812132282
20-12-2021 16:16:44.957;1.7376945724;-1.95642195618
20-12-2021 16:16:44.958;1.75558620322;-1.85937720982
20-12-2021 16:16:44.959;1.81511244664;-1.67683709186
20-12-2021 16:16:44.960;1.76590108472;-1.55335627665
20-12-2021 16:16:44.961;1.64197247208;-1.27467136361
20-12-2021 16:16:44.962;1.6109153016;-1.07349475456
20-12-2021 16:16:44.963;1.37697378918;-0.7372129596
20-12-2021 16:16:44.964;1.20147076904;-0.5268493479
20-12-2021 16:16:44.965;1.06944028584;-0.20290438507
20-12-2021 16:16:44.966;1.64032209104;-2.07120324235
20-12-2021 16:16:44.967;1.74230813758;-1.95315963279
20-12-2021 16:16:44.968;1.7898316098;-1.87471387955
20-12-2021 16:16:44.969;1.7519478632;-1.76154500609
20-12-2021 16:16:44.970;1.76878925154;-1.59734139546
20-12-2021 16:16:44.971;1.70491200356;-1.39968959559
20-12-2021 16:16:44.972;1.58143349484;-1.17410180807
20-12-2021 16:16:44.973;1.5237076671;-0.89905419812
20-12-2021 16:16:44.974;1.2883408256;-0.64189311986
20-12-2021 16:16:44.975;1.13316749918;-0.30444888783
20-12-2021 16:16:44.976;0.9170050916;-0.08283588513
20-12-2021 16:16:44.977;1.67321718586;-2.05841643458
20-12-2021 16:16:44.978;1.72359131624;-1.92484866544
20-12-2021 16:16:44.979;1.82478968092;-1.80556762287
20-12-2021 16:16:44.980;1.7665762406;-1.69922337995
20-12-2021 16:16:44.981;1.7463215642;-1.47063575483
20-12-2021 16:16:44.982;1.68784556326;-1.29278288312
20-12-2021 16:16:44.983;1.51616842644;-0.98391210423
20-12-2021 16:16:44.984;1.42033380014;-0.78093559262
