Time;cDAQ9189-1D36166Mod2/ai0;cDAQ9189-1D36166Mod3/ai1;rms
16-12-2021 18:23:45.179;-7.1049720226;-5.59987471326;7.1049720226
16-12-2021 18:23:45.180;-8.40430951366;-7.2329863027;8.40430951366
16-12-2021 18:23:45.181;-8.76315486388;-8.20673358766;8.76315486388
16-12-2021 18:23:45.182;-3.6389842953;-3.4850642012;3.6389842953
16-12-2021 18:23:45.183;-7.5389472188;-6.28680002569;7.5389472188
16-12-2021 18:23:45.184;-5.24232947566;-5.23194463162;5.24232947566
16-12-2021 18:23:45.185;-3.66801599814;-4.49068476066;3.66801599814
16-12-2021 18:23:45.186;-9.26168246394;-7.35961694739;9.26168246394
16-12-2021 18:23:45.187;-6.07475916704;-5.4597073014;6.07475916704
16-12-2021 18:23:45.188;-6.06196871398;-5.54426522375;6.06196871398
16-12-2021 18:23:45.189;-4.5273769074;-4.08986895933;4.5273769074
16-12-2021 18:23:45.190;-4.9879832522;-4.46177382579;4.9879832522
16-12-2021 18:23:45.191;-4.66327078258;-4.07670717186;4.66327078258
16-12-2021 18:23:45.192;-4.64511659114;-3.81260896915;4.64511659114
16-12-2021 18:23:45.193;-4.07179672304;-3.24477720944;4.07179672304
16-12-2021 18:23:45.194;0.89498750818;0.65962392087;0.89498750818
16-12-2021 18:23:45.195;2.53557878792;2.57907000923;2.53557878792
16-12-2021 18:23:45.196;-1.56955650578;0.20728590876;1.56955650578
16-12-2021 18:23:45.197;2.97105433052;3.18312480796;2.97105433052
16-12-2021 18:23:45.198;1.2928418648;1.11994900059;1.2928418648
16-12-2021 18:23:45.199;3.44298829064;3.31298027807;3.44298829064
16-12-2021 18:23:45.200;4.16180425088;3.38985111657;4.16180425088
16-12-2021 18:23:45.201;5.4536775186;4.11667426908;5.4536775186
16-12-2021 18:23:45.202;1.64478562158;1.71444181697;1.64478562158
16-12-2021 18:23:45.203;2.58310226014;2.40984167062;2.58310226014
16-12-2021 18:23:45.204;1.87186304922;1.95844110776;1.87186304922
16-12-2021 18:23:45.205;2.2429362226;2.09339630179;2.2429362226
16-12-2021 18:23:45.206;2.09556469746;1.90140669539;2.09556469746
16-12-2021 18:23:45.207;2.91917985374;2.53403494726;2.91917985374
16-12-2021 18:23:45.208;-0.6092222838;-0.93842706662;0.6092222838
16-12-2021 18:23:45.209;-1.22593967152;-0.91574079477;1.22593967152
16-12-2021 18:23:45.210;-4.00761940578;-3.06043718892;4.00761940578
16-12-2021 18:23:45.211;-1.8012474986;-2.10558888084;1.8012474986
16-12-2021 18:23:45.212;-0.35896450428;-0.36917038405;0.35896450428
16-12-2021 18:23:45.213;-2.5767390441;-2.55931431784;2.5767390441
16-12-2021 18:23:45.214;-1.22083849376;-1.06663262605;1.22083849376
16-12-2021 18:23:45.215;-2.6131224443;-2.89053388685;2.6131224443
16-12-2021 18:23:45.216;-2.89402479904;-2.74552923686;2.89402479904
16-12-2021 18:23:45.217;-2.4711521662;-2.43140874217;2.4711521662
16-12-2021 18:23:45.218;-2.61398514348;-2.62617319835;2.61398514348
16-12-2021 18:23:45.219;-1.6373346544;-1.61106565248;1.6373346544
16-12-2021 18:23:45.220;-1.12819210356;-1.12272958917;1.12819210356
16-12-2021 18:23:45.221;-1.43186221492;-1.14282850109;1.43186221492
16-12-2021 18:23:45.222;-0.39362250612;-0.00124030241000001;0.39362250612
16-12-2021 18:23:45.223;6.4504701581;5.77712187865;6.4504701581
16-12-2021 18:23:45.224;2.25598923628;2.63992921454;2.25598923628
16-12-2021 18:23:45.225;6.10794107498;6.49145820715;6.10794107498
16-12-2021 18:23:45.226;5.8139481979;4.40953341478;5.8139481979
16-12-2021 18:23:45.227;6.39225671778;5.43986513647;6.39225671778
16-12-2021 18:23:45.228;5.23871538814;5.17051721796;5.23871538814
16-12-2021 18:23:45.229;6.16457915158;4.94882921932;6.16457915158
16-12-2021 18:23:45.230;3.92028598914;3.7824173645;3.92028598914
16-12-2021 18:23:45.231;2.97675564684;3.27641975732;2.97675564684
16-12-2021 18:23:45.232;4.87788207894;4.55153822717;4.87788207894
16-12-2021 18:23:45.233;3.65018612848;3.58656546719;3.65018612848
16-12-2021 18:23:45.234;3.22254989582;3.04910706318;3.22254989582
16-12-2021 18:23:45.235;3.46508089138;2.95914943315;3.46508089138
16-12-2021 18:23:45.236;2.67286048352;2.56782061823;2.67286048352
16-12-2021 18:23:45.237;0.23907357076;0.10735381871;0.23907357076
16-12-2021 18:23:45.238;-3.96260901378;-3.51821240668;3.96260901378
16-12-2021 18:23:45.239;-6.71987061038;-6.47383990005;6.71987061038
16-12-2021 18:23:45.240;-4.88378419472;-3.80207203958;4.88378419472
16-12-2021 18:23:45.241;-4.80302804974;-4.30465733149;4.80302804974
16-12-2021 18:23:45.242;-5.214160472;-4.96728395936;5.214160472
16-12-2021 18:23:45.243;-5.85023232828;-4.76247004722;5.85023232828
16-12-2021 18:23:45.244;-7.2424412615;-6.22567833459;7.2424412615
16-12-2021 18:23:45.245;-6.2957226831;-5.70370659219;6.2957226831
16-12-2021 18:23:45.246;-6.43165406694;-5.69076979254;6.43165406694
16-12-2021 18:23:45.247;-5.495475422;-4.71016037907;5.495475422
16-12-2021 18:23:45.248;-1.67743141194;-1.96808382485;1.67743141194
16-12-2021 18:23:45.249;-2.33402050524;-2.40804750686;2.33402050524
16-12-2021 18:23:45.250;-3.5270209452;-2.94576839666;3.5270209452
16-12-2021 18:23:45.251;-3.42285939638;-3.17829330863;3.42285939638
16-12-2021 18:23:45.252;-2.13421187342;-1.81059235085;2.13421187342
16-12-2021 18:23:45.253;-2.02896257346;-1.50112160444;2.02896257346
16-12-2021 18:23:45.254;-0.11613343944;0.12366543566;0.11613343944
16-12-2021 18:23:45.255;-1.66407832898;-1.7200347533;1.66407832898
16-12-2021 18:23:45.256;-0.18364902744;-0.1301208253;0.18364902744
16-12-2021 18:23:45.257;-0.42284175226;-0.20477928357;0.42284175226
16-12-2021 18:23:45.258;0.78171135498;0.72618281762;0.78171135498
16-12-2021 18:23:45.259;-0.2778332727;0.02500827659;0.2778332727
16-12-2021 18:23:45.260;1.52667085124;1.18579543591;1.52667085124
16-12-2021 18:23:45.261;1.35765682928;1.27687800504;1.35765682928
16-12-2021 18:23:45.262;1.63552098256;1.42859479166;1.63552098256
16-12-2021 18:23:45.263;1.60048789412;1.56051265012;1.60048789412
16-12-2021 18:23:45.264;0.83568631672;0.87947451898;0.83568631672
16-12-2021 18:23:45.265;1.53736081934;1.6060351857;1.53736081934
16-12-2021 18:23:45.266;1.53274725416;1.58818615198;1.53274725416
16-12-2021 18:23:45.267;9.92913581248;8.56595840146;9.92913581248
16-12-2021 18:23:45.268;5.89039084698;5.74472363257;5.89039084698
16-12-2021 18:23:45.269;7.7120739372;7.83527295804;7.7120739372
16-12-2021 18:23:45.270;7.06921301346;5.87915385502;7.06921301346
16-12-2021 18:23:45.271;7.51519098086;7.0612398613;7.51519098086
16-12-2021 18:23:45.272;6.6980273141;6.63841275158;6.6980273141
16-12-2021 18:23:45.273;7.8836760567;6.50387003522;7.8836760567
16-12-2021 18:23:45.274;6.47271279348;5.89561546385;6.47271279348
16-12-2021 18:23:45.275;5.55393816678;5.38076833575;5.55393816678
16-12-2021 18:23:45.276;5.9673586173;5.39906734511;5.9673586173
16-12-2021 18:23:45.277;4.15216452526;4.19980726857;4.15216452526
16-12-2021 18:23:45.278;4.31896553628;4.17498361243;4.31896553628
16-12-2021 18:23:45.279;3.61991663986;3.49120812948;3.61991663986
16-12-2021 18:23:45.280;3.08826889302;2.60550607808;3.08826889302
16-12-2021 18:23:45.281;-0.6019080951;-1.21054983491;0.6019080951
16-12-2021 18:23:45.282;-3.20189588032;-2.49905508005;3.20189588032
16-12-2021 18:23:45.283;-5.70548640934;-6.70437741961;5.70548640934
16-12-2021 18:23:45.284;-8.11650556548;-7.48935992359;8.11650556548
16-12-2021 18:23:45.285;-4.54939449082;-4.14304108079;4.54939449082
16-12-2021 18:23:45.286;-7.81778659724;-6.63496867714;7.81778659724
16-12-2021 18:23:45.287;-6.59759237878;-5.06065390466;6.59759237878
16-12-2021 18:23:45.288;-5.30631924962;-5.00324451259;5.30631924962
16-12-2021 18:23:45.289;-6.59984289838;-5.81395062399;6.59984289838
16-12-2021 18:23:45.290;-4.57234979074;-4.8691142739;4.57234979074
16-12-2021 18:23:45.291;-5.74055700644;-5.00943167764;5.74055700644
16-12-2021 18:23:45.292;-5.88429019156;-4.90113754028;5.88429019156
16-12-2021 18:23:45.293;-1.73256914214;-2.42083431463;1.73256914214
16-12-2021 18:23:45.294;-3.29731791136;-2.83289950696;3.29731791136
16-12-2021 18:23:45.295;-4.0566432244;-4.01701040362;4.0566432244
16-12-2021 18:23:45.296;-3.94621772936;-3.15984430739;3.94621772936
16-12-2021 18:23:45.297;-1.39304075182;-1.76694471377;1.39304075182
16-12-2021 18:23:45.298;-2.1150074395;-1.88832564266;2.1150074395
16-12-2021 18:23:45.299;-1.70815100448;-1.93216076959;1.70815100448
16-12-2021 18:23:45.300;-1.6345215049;-1.85772729914;1.6345215049
16-12-2021 18:23:45.301;-1.66524109744;-1.39976459153;1.66524109744
16-12-2021 18:23:45.302;-0.94728783638;-1.09801842694;0.94728783638
16-12-2021 18:23:45.303;-1.5279969105;-1.07923194397;1.5279969105
16-12-2021 18:23:45.304;-1.60117630616;-1.31441921181;1.60117630616
16-12-2021 18:23:45.305;-1.57090681754;-1.46133625827;1.57090681754
16-12-2021 18:23:45.306;-1.16780124852;-0.62610647449;1.16780124852
16-12-2021 18:23:45.307;-0.2410747859;-0.22154087616;0.2410747859
16-12-2021 18:23:45.308;-0.76499574878;-0.6269689278;0.76499574878
16-12-2021 18:23:45.309;-0.68814050444;-0.49913834807;0.68814050444
16-12-2021 18:23:45.310;-0.1660574659;-0.11418418805;0.1660574659
16-12-2021 18:23:45.311;0.2052782681;0.0689933954;0.2052782681
16-12-2021 18:23:45.312;0.24188672026;0.05395670943;0.24188672026
16-12-2021 18:23:45.313;0.71772158102;0.54776747636;0.71772158102
16-12-2021 18:23:45.314;0.11259436924;0.05920642523;0.11259436924
16-12-2021 18:23:45.315;0.96554129764;0.61485134469;0.96554129764
16-12-2021 18:23:45.316;1.12195240984;1.21358143168;1.12195240984
16-12-2021 18:23:45.317;1.04858547088;1.34234946066;1.04858547088
16-12-2021 18:23:45.318;1.9430544859;1.4616680012;1.9430544859
16-12-2021 18:23:45.319;0.95061285096;1.11316186802;0.95061285096
16-12-2021 18:23:45.320;2.23802258814;1.99447665693;2.23802258814
16-12-2021 18:23:45.321;1.56399196794;1.47325487393;1.56399196794
16-12-2021 18:23:45.322;0.76183176518;0.72562034807;0.76183176518
16-12-2021 18:23:45.323;1.4289983006;1.08597583977;1.4289983006
16-12-2021 18:23:45.324;0.64442965938;0.5039698474;0.64442965938
16-12-2021 18:23:45.325;1.82644006196;1.41505802449;1.82644006196
16-12-2021 18:23:45.326;1.43027359504;1.1579344442;1.43027359504
16-12-2021 18:23:45.327;2.18097191628;2.05931064706;2.18097191628
16-12-2021 18:23:45.328;1.64358534446;1.54600093573;1.64358534446
16-12-2021 18:23:45.329;2.44559551258;2.12343217576;2.44559551258
16-12-2021 18:23:45.330;1.99822972476;1.97584016584;1.99822972476
16-12-2021 18:23:45.331;2.24721220984;2.10014593639;2.24721220984
16-12-2021 18:23:45.332;1.88521613218;1.78171317515;1.88521613218
16-12-2021 18:23:45.333;1.5471505796;1.79862475962;1.5471505796
16-12-2021 18:23:45.334;1.70701248852;1.45889315142;1.70701248852
16-12-2021 18:23:45.335;1.7234412816;1.63014638041;1.7234412816
16-12-2021 18:23:45.336;1.59564927698;1.48090445981;1.59564927698
16-12-2021 18:23:45.337;1.63064485676;1.44786874824;1.63064485676
16-12-2021 18:23:45.338;1.3228487928;1.17379608551;1.3228487928
16-12-2021 18:23:45.339;1.05338657936;1.04274068036;1.05338657936
16-12-2021 18:23:45.340;4.9199292868;4.33082517575;4.9199292868
16-12-2021 18:23:45.341;3.26219654944;3.18349978766;3.26219654944
16-12-2021 18:23:45.342;3.68116828164;3.51558180998;3.68116828164
16-12-2021 18:23:45.343;2.87086869966;2.57344531373;2.87086869966
16-12-2021 18:23:45.344;2.64169078706;2.6912264375;2.64169078706
16-12-2021 18:23:45.345;2.48122873958;2.5209856537;2.48122873958
16-12-2021 18:23:45.346;2.32136683066;2.16692982096;2.32136683066
16-12-2021 18:23:45.347;1.49137520218;1.45788070623;1.49137520218
16-12-2021 18:23:45.348;1.57967058782;1.49560366405;1.57967058782
16-12-2021 18:23:45.349;1.19783242902;1.12272385037;1.19783242902
16-12-2021 18:23:45.350;1.20630938618;1.04862786165;1.20630938618
16-12-2021 18:23:45.351;1.29764297328;1.0139422394;1.29764297328
16-12-2021 18:23:45.352;1.00957646448;0.8879490602;1.00957646448
16-12-2021 18:23:45.353;0.66918537498;0.64173738918;0.66918537498
16-12-2021 18:23:45.354;-0.44122099566;-0.65932967591;0.44122099566
16-12-2021 18:23:45.355;-2.20450310226;-1.94895986015;2.20450310226
16-12-2021 18:23:45.356;-5.31457115482;-4.40170207785;5.31457115482
16-12-2021 18:23:45.357;-3.81692537834;-4.80293035685;3.81692537834
16-12-2021 18:23:45.358;-2.8263591764;-2.55068978474;2.8263591764
